,AnnualHouseholdIncome,BirthYear2020,CoronavirusConcern2,CoronavirusEmployment,CoronavirusIntent_Mask,CoronavirusIntent_SixFeet,CoronavirusIntent_StayHome,CoronavirusIntent_WashHands,CoronavirusLocalCommunity,CoronavirusSupportSystem,CoronavirusSymptomSelect,CoronavirusUnderstanding1,CoronavirusUnderstanding2,CoronavirusUnderstanding3,CoronavirusUnderstanding4,CoronavirusWhenShouldReopen,Education_Alt2,Ethnicity,Gender,HasCoronavirusBelief,PoliticalBeliefsNoOp,PoliticalPartyNoOp,Religion_Alt1,Religiosity_Alt2,TrumpApproveNoOp,ZipCode,startTime
82,75000.0,1970,7.0,['was-jobless'],89.0,83,84,89,0.0,"['fam-friend', 'employer', 'religious']",['none'],"['elderly-more-risk', 'corona-all-hospitalize']","['ethnicity-spreads-covid', 'all-spread-covid']",['asymptomatic-spread'],one-in-1k,2-wk,highschool,white,female,2.8,4.6,2.2,evangelical-protestant,8.0,3.4,394,2020-04-29 19:34:23.392
83,100000.0,1997,2.2,['was-part'],0.0,31,15,46,0.0,['fam-friend'],['none'],['elderly-more-risk'],['all-spread-covid'],['asymptomatic-spread'],one-in-1k,few-days,college,white,male,0.0,10.0,10.0,something-else,8.9,10.0,357,2020-04-29 19:34:27.043
84,12000.0,1987,1.8,['now-jobless'],3.0,100,100,97,15.0,"['employer', 'local-gov']",['none'],['none-true'],['non-natives-spread-covid'],['asymptomatic-spread'],one-in-1k,2-wk,some-college,white,female,0.0,4.8,4.8,catholic,4.8,5.5,542,2020-04-29 19:34:34.447
85,21000.0,1974,3.8,"['was-full', 'now-full']",7.0,51,49,53,0.0,['fam-friend'],['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-30k,2-wk,college,white,female,0.7,6.2,7.2,evangelical-protestant,5.4,7.1,368,2020-04-29 19:34:43.371
86,120000.0,1966,5.7,"['was-full', 'now-full']",87.0,73,75,71,0.0,['fam-friend'],['none'],"['elderly-more-risk', 'corona-similar-flu']",['all-spread-covid'],['asymptomatic-spread'],one-in-1k,3-wk,college,white,male,0.0,6.9,5.6,other-protestant,6.7,7.1,774,2020-04-29 19:35:02.240
87,96000.0,2001,7.9,['was-jobless'],0.0,43,64,63,0.0,['no-one'],['none'],['none-true'],['non-natives-spread-covid'],['asymptomatic-spread'],three-in-ten,few-days,some-college,black,male,2.4,6.0,7.6,something-else,7.3,4.3,207,2020-04-29 19:35:02.254
88,50000.0,1976,10.0,['was-full'],100.0,100,100,100,5.0,"['fam-friend', 'local-community']",['sore-throat'],['elderly-more-risk'],['all-spread-covid'],['asymptomatic-spread'],three-in-ten,1-mo,some-college,white,female,4.9,8.4,10.0,nothing-in-particular,8.2,8.0,238,2020-04-29 19:35:14.556
89,150000.0,1988,7.4,['was-full'],100.0,88,100,100,0.0,['fam-friend'],['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-percent,yr-plus,college,white,female,0.0,5.1,5.1,catholic,10.0,6.4,217,2020-04-29 19:35:39.260
90,34000.0,1961,10.0,['was-disabled'],83.0,84,80,94,0.0,['no-one'],['none'],"['corona-kills-most', 'corona-all-hospitalize', 'elderly-more-risk']",['all-spread-covid'],"['only-sick-spread', 'asymptomatic-spread']",almost-all,yr-plus,highschool,black,male,3.7,6.0,1.3,something-else,8.5,0.9,374,2020-04-29 19:35:45.513
91,30000.0,1981,4.3,['now-full'],65.0,38,22,42,0.0,['no-one'],['none'],['corona-similar-flu'],['all-spread-covid'],['asymptomatic-spread'],one-in-30k,3-wk,some-college,white,female,0.0,4.8,6.0,nothing-in-particular,5.7,4.4,493,2020-04-29 19:36:09.553
92,30000.0,1999,10.0,['was-full'],100.0,100,100,79,0.0,"['state-gov', 'fam-friend']",['none'],"['corona-all-hospitalize', 'elderly-more-risk']",['all-spread-covid'],['asymptomatic-spread'],three-in-ten,1-mo,highschool,black,male,2.4,5.2,0.0,evangelical-protestant,10.0,4.6,283,2020-04-29 19:36:13.755
93,65000.0,1987,5.3,"['was-full', 'now-full']",78.0,36,31,84,0.0,"['fam-friend', 'employer', 'religious']",['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-1k,1-mo,college,white,female,2.5,7.3,7.4,catholic,7.5,7.2,442,2020-04-29 19:36:38.707
94,20000.0,2000,7.5,['was-jobless'],65.0,66,67,34,0.0,['religious'],['muscle-ache'],['corona-only-elderly'],['all-spread-covid'],['asymptomatic-spread'],one-in-1k,2-wk,school,black,male,6.3,7.0,3.2,mormon,8.4,7.1,606,2020-04-29 19:36:40.739
95,90000.0,1995,6.6,['now-part'],98.0,100,100,74,2.0,"['fam-friend', 'religious']","['sore-throat', 'fever', 'headache']",['corona-similar-flu'],['all-spread-covid'],['asymptomatic-spread'],three-in-ten,1-wk,college,white,male,2.9,10.0,10.0,something-else,10.0,10.0,333,2020-04-29 19:36:44.661
96,65000.0,1973,5.3,['now-full'],23.0,100,80,72,2.0,['employer'],['none'],['corona-all-hospitalize'],['all-spread-covid'],['asymptomatic-spread'],one-in-1k,1-mo,highschool,white,male,0.0,7.0,10.0,nothing-in-particular,1.0,7.8,553,2020-04-29 19:37:04.115
97,7000.0,1994,4.8,['now-part'],98.0,94,96,98,0.0,"['fedgov', 'fam-friend']",['headache'],"['corona-similar-flu', 'elderly-more-risk']","['non-natives-spread-covid', 'ethnicity-spreads-covid']",['infect-from-animal'],thirty-percent,1-mo,college,black,female,0.0,5.2,0.7,muslim,8.8,9.1,432,2020-04-29 19:37:05.805
98,80000.0,1996,5.1,"['was-full', 'now-full']",79.0,65,72,66,0.0,"['employer', 'fam-friend']",['none'],"['corona-all-hospitalize', 'elderly-more-risk']",['all-spread-covid'],['asymptomatic-spread'],thirty-percent,1-mo,college,white,female,2.5,2.5,1.7,nothing-in-particular,0.8,3.7,201,2020-04-29 19:37:11.864
99,17000.0,1998,8.7,"['was-full', 'now-full']",100.0,73,32,93,0.0,"['fam-friend', 'religious']","['sore-throat', 'headache']","['corona-only-elderly', 'elderly-more-risk']",['ethnicity-spreads-covid'],['asymptomatic-spread'],three-percent,1-wk,some-college,black,female,1.0,4.4,1.1,something-else,8.0,0.4,335,2020-04-29 19:37:27.669
100,46000.0,1956,8.1,"['was-full', 'now-full']",100.0,100,100,71,0.0,['no-one'],"['nasal', 'sore-throat', 'headache']","['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-1k,1-yr,college,white,female,0.8,0.9,3.8,buddhist,3.4,0.0,036,2020-04-29 19:37:36.459
101,286347.0,1981,6.5,['was-part'],0.0,30,100,3,0.0,['state-gov'],['none'],"['elderly-more-risk', 'corona-only-elderly']",['all-spread-covid'],"['infect-from-animal', 'asymptomatic-spread']",three-in-ten,5-mo,postgrad,white,male,3.2,6.9,3.3,hindu,6.3,9.4,957,2020-04-29 19:37:36.624
102,150000.0,1962,7.4,"['was-full', 'now-full']",100.0,100,100,100,0.0,"['fam-friend', 'religious']",['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-1k,2-mo,postgrad,black,female,0.0,2.5,0.0,other-protestant,10.0,0.0,917,2020-04-29 19:38:01.631
103,12450.0,1960,4.8,['was-part'],48.0,94,90,49,0.0,['fam-friend'],['none'],['elderly-more-risk'],['all-spread-covid'],['asymptomatic-spread'],almost-all,yr-plus,some-college,white,female,0.6,5.1,9.1,something-else,5.1,9.1,432,2020-04-29 19:38:14.832
104,30000.0,1997,6.2,['now-jobless'],74.0,70,98,61,0.0,"['fam-friend', 'employer']",['none'],"['corona-similar-flu', 'elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-1k,1-wk,college,asian,female,3.8,5.2,5.1,nothing-in-particular,5.9,5.2,432,2020-04-29 19:38:21.903
105,30000.0,1981,3.7,['was-disabled'],0.0,38,0,40,0.0,['no-one'],['none'],['corona-similar-flu'],['all-spread-covid'],"['only-sick-spread', 'asymptomatic-spread']",thirty-percent,immediate,school,white,male,0.0,2.5,10.0,something-else,5.1,10.0,456,2020-04-29 19:38:23.978
106,12500.0,1975,6.7,['was-disabled'],55.0,90,91,71,0.0,"['fam-friend', 'state-gov', 'local-community']",['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-30k,1-wk,highschool,white,female,0.5,3.9,5.1,nothing-in-particular,4.9,5.7,283,2020-04-29 19:38:25.694
107,60000.0,1985,7.8,['now-part'],79.0,74,77,77,0.0,['employer'],['muscle-ache'],['young-invulnerable'],['ethnicity-spreads-covid'],['only-sick-spread'],three-in-ten,immediate,highschool,hispanic-latino,male,7.8,8.0,7.7,catholic,6.7,7.6,073,2020-04-29 19:38:30.806
108,89000.0,1969,9.4,['now-full'],100.0,100,100,99,0.0,['no-one'],['none'],"['corona-all-hospitalize', 'corona-similar-flu', 'elderly-more-risk']",['all-spread-covid'],"['asymptomatic-spread', 'only-sick-spread']",thirty-percent,1-mo,postgrad,white,male,0.1,4.9,2.4,evangelical-protestant,9.7,7.5,723,2020-04-29 19:38:34.398
109,20000.0,1995,5.2,"['was-jobless', 'now-jobless']",49.0,98,98,100,0.0,"['fam-friend', 'religious', 'local-gov', 'fedgov', 'other']",['none'],"['corona-similar-flu', 'young-invulnerable']",['all-spread-covid'],['asymptomatic-spread'],one-in-30k,4-mo,some-college,white,female,0.6,9.8,10.0,something-else,10.0,10.0,368,2020-04-29 19:38:36.737
110,50000.0,1988,0.0,"['was-full', 'now-jobless']",0.0,100,100,100,0.0,['fam-friend'],['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],thirty-percent,1-mo,some-college,white,female,0.0,4.9,6.9,nothing-in-particular,6.2,9.0,852,2020-04-29 19:38:40.922
111,80000.0,1987,9.2,"['was-full', 'now-part']",92.0,91,91,92,0.0,['no-one'],['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['ethnicity-spreads-covid'],['asymptomatic-spread'],one-in-1k,1-mo,college,white,female,0.6,0.5,0.7,agnostic,0.8,0.6,191,2020-04-29 19:38:48.952
112,30000.0,1970,10.0,['now-jobless'],95.0,99,96,100,0.0,['fam-friend'],['none'],['corona-all-hospitalize'],['all-spread-covid'],['asymptomatic-spread'],three-in-ten,1-mo,highschool,hispanic-latino,female,0.5,4.7,4.8,catholic,7.8,0.7,780,2020-04-29 19:38:54.897
113,70000.0,1990,7.9,['was-full'],100.0,100,100,100,3.0,"['fam-friend', 'state-gov']","['fatigue', 'nausea-vomit']",['corona-all-hospitalize'],['ethnicity-spreads-covid'],['asymptomatic-spread'],one-in-1k,yr-plus,college,black,female,1.6,7.2,2.6,other-protestant,8.2,2.2,447,2020-04-29 19:39:07.826
114,8000.0,1996,0.3,['now-jobless'],35.0,34,68,63,0.0,['fam-friend'],"['dry-cough', 'nasal', 'sore-throat']","['corona-similar-flu', 'young-invulnerable', 'elderly-more-risk']",['all-spread-covid'],['asymptomatic-spread'],three-percent,2-wk,some-college,white,female,0.0,5.7,5.7,atheist,0.0,6.6,292,2020-04-29 19:39:18.733
115,47858.0,2001,2.9,['now-full'],38.0,69,73,77,0.0,['no-one'],['none'],['young-invulnerable'],['ethnicity-spreads-covid'],['only-sick-spread'],thirty-percent,few-days,highschool,black,male,0.3,5.4,3.3,something-else,3.8,0.0,386,2020-04-29 19:39:19.886
116,48000.0,1987,6.1,['was-part'],6.0,100,100,93,0.0,"['fam-friend', 'state-gov']",['none'],"['corona-all-hospitalize', 'corona-kills-most']",['all-spread-covid'],['asymptomatic-spread'],almost-all,2-mo,highschool,black,female,0.2,5.7,0.3,nothing-in-particular,1.3,4.5,534,2020-04-29 19:39:20.980
117,150000.0,1986,4.8,"['now-full', 'was-full']",100.0,100,98,52,0.0,"['fam-friend', 'employer']",['none'],['none-true'],['all-spread-covid'],['asymptomatic-spread'],one-in-1k,1-mo,some-college,hispanic-latino,male,0.0,5.1,2.8,catholic,4.7,5.0,945,2020-04-29 19:39:26.832
118,85000.0,1979,8.3,"['was-part', 'now-part', 'was-retired']",100.0,69,68,72,0.0,['fam-friend'],"['dry-cough', 'diarrhea', 'fatigue', 'muscle-ache']","['corona-only-elderly', 'corona-all-hospitalize', 'elderly-more-risk']",['ethnicity-spreads-covid'],['only-sick-spread'],three-in-ten,1-wk,highschool,black,male,7.2,6.7,7.8,mormon,8.2,3.6,322,2020-04-29 19:39:35.245
119,50000.0,1999,10.0,['now-disabled'],100.0,98,96,100,0.0,['fam-friend'],['none'],['corona-all-hospitalize'],['all-spread-covid'],['asymptomatic-spread'],one-in-1k,yr-plus,some-college,asian,male,0.0,0.5,4.5,muslim,6.1,0.9,125,2020-04-29 19:39:46.087
120,10000.0,1993,1.7,['now-jobless'],68.0,68,70,69,0.0,['local-community'],['none'],['corona-all-hospitalize'],['all-spread-covid'],['asymptomatic-spread'],three-in-ten,1-yr,highschool,white,female,0.0,5.1,5.2,catholic,0.4,6.7,160,2020-04-29 19:39:46.996
121,150000.0,1993,10.0,['was-full'],100.0,100,100,100,0.0,['local-gov'],['lost-smell-taste'],['corona-similar-flu'],['all-spread-covid'],['asymptomatic-spread'],thirty-percent,2-wk,postgrad,hispanic-latino,female,10.0,10.0,10.0,nothing-in-particular,10.0,10.0,140,2020-04-29 19:39:49.976
122,34000.0,1974,0.7,"['now-disabled', 'was-full']",52.0,59,43,43,0.0,['other'],['none'],['none-true'],['non-natives-spread-covid'],['only-sick-spread'],one-in-30k,3-wk,school,white,female,0.0,6.3,4.7,catholic,7.8,3.6,630,2020-04-29 19:39:53.399
123,95000.0,1996,6.8,['was-full'],28.0,77,61,97,0.0,"['fam-friend', 'religious']",['none'],['corona-all-hospitalize'],['all-spread-covid'],['asymptomatic-spread'],one-in-30k,2-wk,college,white,female,0.0,4.1,3.7,mormon,8.0,1.8,837,2020-04-29 19:39:58.778
124,350000.0,1991,3.6,['now-full'],43.0,34,62,61,3.0,['employer'],['none'],['elderly-more-risk'],['all-spread-covid'],['asymptomatic-spread'],three-in-ten,immediate,postgrad,black,male,3.2,6.1,6.0,nothing-in-particular,4.2,3.7,775,2020-04-29 19:40:14.253
125,55000.0,1997,9.1,['was-part'],59.0,94,61,63,1.0,['fam-friend'],['none'],['elderly-more-risk'],['ethnicity-spreads-covid'],['asymptomatic-spread'],one-in-1k,1-mo,some-college,hispanic-latino,female,0.0,3.7,4.8,catholic,6.0,1.1,605,2020-04-29 19:40:21.082
126,55000.0,1964,9.0,['was-part'],98.0,95,98,98,0.0,"['fam-friend', 'local-gov', 'state-gov']",['none'],['elderly-more-risk'],['all-spread-covid'],['asymptomatic-spread'],one-in-1k,2-mo,postgrad,hispanic-latino,female,4.5,3.8,4.0,catholic,9.7,3.9,300,2020-04-29 19:40:21.103
127,30000.0,1989,6.4,['was-jobless'],82.0,97,100,74,0.0,['fam-friend'],['muscle-ache'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-percent,2-wk,college,white,female,0.0,2.8,4.1,nothing-in-particular,4.5,2.8,460,2020-04-29 19:40:31.504
128,50000.0,1998,10.0,"['now-jobless', 'was-full']",100.0,100,100,98,1.0,"['fam-friend', 'local-community']",['none'],"['elderly-more-risk', 'corona-all-hospitalize', 'corona-kills-most']",['all-spread-covid'],['asymptomatic-spread'],one-in-1k,6-mo,college,other-mixed,female,2.8,2.9,2.4,nothing-in-particular,2.7,0.0,313,2020-04-29 19:40:36.273
129,44000.0,1978,6.2,['was-part'],100.0,100,69,100,0.0,"['local-community', 'fam-friend']",['none'],"['elderly-more-risk', 'corona-all-hospitalize', 'corona-kills-most']",['all-spread-covid'],['asymptomatic-spread'],almost-all,1-mo,highschool,white,male,0.0,2.9,2.0,catholic,7.5,0.4,945,2020-04-29 19:40:45.474
130,13000.0,1974,10.0,['was-full'],46.0,96,99,100,0.0,['no-one'],['none'],['none-true'],['ethnicity-spreads-covid'],['asymptomatic-spread'],one-in-30k,immediate,highschool,white,female,0.2,4.3,10.0,something-else,10.0,10.0,350,2020-04-29 19:40:48.360
131,50000.0,2001,7.5,['was-full'],87.0,78,89,83,5.0,['state-gov'],['none'],['corona-kills-most'],['all-spread-covid'],"['only-sick-spread', 'asymptomatic-spread', 'infect-from-animal']",almost-all,3-wk,some-college,hispanic-latino,female,0.0,3.9,2.5,nothing-in-particular,6.6,1.9,347,2020-04-29 19:40:51.669
132,200000.0,1996,10.0,['was-full'],100.0,100,100,100,6.0,['fam-friend'],['none'],['elderly-more-risk'],['all-spread-covid'],['asymptomatic-spread'],three-in-ten,2-mo,college,white,female,0.0,4.7,5.0,catholic,5.3,4.6,076,2020-04-29 19:40:55.740
133,19000.0,1999,10.0,['now-jobless'],100.0,100,100,100,0.0,['other'],['none'],"['corona-similar-flu', 'corona-all-hospitalize', 'corona-kills-most']",['all-spread-covid'],['asymptomatic-spread'],one-in-1k,1-mo,some-college,white,female,0.0,4.4,5.3,something-else,7.2,4.9,113,2020-04-29 19:41:06.849
134,40000.0,2001,9.4,['now-full'],93.0,100,79,100,0.0,['fam-friend'],"['dry-cough', 'diarrhea', 'muscle-ache', 'fatigue', 'headache']","['corona-similar-flu', 'elderly-more-risk', 'young-invulnerable', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-1k,2-wk,highschool,white,female,0.0,8.1,7.7,atheist,0.0,6.7,430,2020-04-29 19:41:08.678
135,150000.0,1993,10.0,['now-full'],99.0,97,100,99,0.0,['no-one'],['none'],['none-true'],['non-natives-spread-covid'],['infect-from-animal'],almost-all,yr-plus,some-college,white,male,0.0,4.7,5.0,nothing-in-particular,2.6,0.0,331,2020-04-29 19:41:11.929
136,50000.0,1983,9.4,['now-part'],96.0,99,95,91,0.0,['fam-friend'],['none'],['corona-all-hospitalize'],['all-spread-covid'],['asymptomatic-spread'],almost-all,2-wk,college,white,female,0.0,8.6,9.3,catholic,6.1,9.4,020,2020-04-29 19:41:14.856
137,292783.0,1998,9.9,['was-jobless'],100.0,100,100,100,0.0,['employer'],['short-breath'],['corona-only-elderly'],['all-spread-covid'],['only-sick-spread'],one-in-1k,2-wk,highschool,asian,female,0.7,6.5,10.0,other-protestant,8.9,0.0,072,2020-04-29 19:41:30.429
138,45000.0,1990,10.0,['now-jobless'],100.0,100,100,100,0.0,"['fam-friend', 'religious']",['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-1k,2-mo,college,asian,female,0.0,5.5,2.8,buddhist,10.0,3.0,559,2020-04-29 19:41:40.628
139,60000.0,1989,6.7,['was-full'],100.0,100,100,100,0.0,['fam-friend'],['none'],['elderly-more-risk'],['all-spread-covid'],['asymptomatic-spread'],one-in-1k,2-wk,college,white,male,2.7,7.0,7.4,mormon,10.0,6.3,939,2020-04-29 19:41:48.173
140,65000.0,1976,9.4,['was-full'],90.0,89,89,85,0.0,['fam-friend'],"['dry-cough', 'muscle-ache', 'fatigue', 'sore-throat']",['elderly-more-risk'],['all-spread-covid'],['asymptomatic-spread'],one-in-30k,2-mo,college,white,female,7.7,7.7,7.5,something-else,8.9,8.9,935,2020-04-29 19:41:55.785
141,68000.0,1963,9.3,['now-full'],95.0,94,96,100,0.0,"['fam-friend', 'state-gov']","['dry-cough', 'fatigue', 'sore-throat']","['elderly-more-risk', 'corona-all-hospitalize', 'corona-kills-most']",['all-spread-covid'],['asymptomatic-spread'],three-percent,6-mo,college,white,female,4.3,0.0,0.0,catholic,9.8,0.2,027,2020-04-29 19:42:03.639
142,50000.0,1990,10.0,"['was-part', 'now-jobless']",100.0,100,100,100,0.0,['fedgov'],['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['ethnicity-spreads-covid'],['asymptomatic-spread'],three-percent,4-mo,college,black,female,0.0,5.4,0.0,evangelical-protestant,10.0,0.0,112,2020-04-29 19:42:04.683
143,65000.0,1982,8.3,"['was-full', 'now-full']",87.0,88,90,51,0.0,"['fam-friend', 'employer']",['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-percent,4-mo,college,white,female,5.1,4.8,3.0,catholic,6.0,2.1,080,2020-04-29 19:42:06.673
144,16000.0,1965,5.2,['was-full'],93.0,91,94,93,2.0,"['fedgov', 'fam-friend']",['none'],['elderly-more-risk'],['all-spread-covid'],['only-sick-spread'],almost-all,1-mo,college,white,female,0.8,5.5,5.4,something-else,9.8,5.5,452,2020-04-29 19:42:21.881
145,55000.0,1989,5.7,['was-full'],100.0,100,100,100,0.0,['fam-friend'],['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-30k,2-wk,postgrad,white,female,0.0,2.2,2.5,other-protestant,2.6,2.0,284,2020-04-29 19:42:26.071
146,73000.0,1996,7.2,"['was-jobless', 'now-jobless']",75.0,100,94,100,0.0,['fam-friend'],['none'],['elderly-more-risk'],['all-spread-covid'],['asymptomatic-spread'],one-in-1k,3-wk,college,asian,female,2.6,2.7,3.3,nothing-in-particular,2.8,3.2,950,2020-04-29 19:42:31.138
147,35000.0,1983,5.5,['was-part'],31.0,32,55,74,0.0,"['local-community', 'fam-friend', 'religious', 'state-gov']","['fatigue', 'sore-throat']","['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-30k,1-mo,some-college,white,female,2.6,2.9,3.8,nothing-in-particular,2.0,2.8,983,2020-04-29 19:42:37.156
148,22000.0,1986,0.8,['was-full'],0.0,0,0,0,300.0,['no-one'],"['dry-cough', 'short-breath', 'diarrhea', 'nasal', 'sore-throat', 'headache', 'nausea-vomit', 'muscle-ache', 'lost-smell-taste']","['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-30k,2-wk,some-college,white,male,0.0,5.3,4.8,evangelical-protestant,9.3,4.4,444,2020-04-29 19:42:44.103
149,70000.0,1996,10.0,['now-jobless'],76.0,79,70,81,0.0,"['fedgov', 'local-gov', 'state-gov', 'fam-friend']",['none'],['elderly-more-risk'],['all-spread-covid'],['asymptomatic-spread'],almost-all,1-mo,highschool,asian,female,0.2,4.8,7.0,catholic,6.7,6.3,968,2020-04-29 19:42:48.056
150,40000.0,2000,6.8,['was-part'],65.0,100,33,97,0.0,['fam-friend'],['none'],"['corona-similar-flu', 'elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-1k,1-wk,highschool,white,female,0.0,7.8,5.3,nothing-in-particular,1.5,7.5,666,2020-04-29 19:42:57.084
151,28000.0,1974,7.4,['was-full'],98.0,81,100,74,1.0,['fam-friend'],['none'],['elderly-more-risk'],['all-spread-covid'],['asymptomatic-spread'],almost-all,1-mo,some-college,black,female,0.5,3.0,0.2,something-else,10.0,0.0,323,2020-04-29 19:42:59.176
152,80000.0,1969,10.0,['was-full'],100.0,100,100,100,0.0,['fam-friend'],['short-breath'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-percent,6-mo,some-college,white,female,0.3,5.8,2.6,catholic,2.3,10.0,103,2020-04-29 19:43:00.668
153,65000.0,1987,10.0,['was-full'],100.0,94,97,100,5.0,"['state-gov', 'fedgov', 'local-community', 'religious']","['fatigue', 'muscle-ache', 'headache']","['young-invulnerable', 'elderly-more-risk']",['ethnicity-spreads-covid'],['asymptomatic-spread'],three-percent,3-mo,college,asian,female,0.4,4.9,5.1,nothing-in-particular,9.3,7.1,494,2020-04-29 19:43:04.197
