_id,AnnualHouseholdIncome,BirthYear2020,CoronavirusConcern2,CoronavirusEmployment,CoronavirusIntent_Mask,CoronavirusIntent_SixFeet,CoronavirusIntent_StayHome,CoronavirusIntent_WashHands,CoronavirusLocalCommunity,CoronavirusSupportSystem,CoronavirusSymptomSelect,CoronavirusUnderstanding1,CoronavirusUnderstanding2,CoronavirusUnderstanding3,CoronavirusUnderstanding4,CoronavirusWhenShouldReopen,Education_Alt2,Ethnicity,Gender,HasCoronavirusBelief,PoliticalBeliefsNoOp,PoliticalPartyNoOp,Religion_Alt1,Religiosity_Alt2,TrumpApproveNoOp,ZipCode,startTime
5ea9d83574c885001d51d9ec,40000.0,1989,8.3,['was-full'],89.0,87,88,81,0.0,"['fam-friend', 'religious', 'no-one']",['none'],['none-true'],['all-spread-covid'],['asymptomatic-spread'],three-percent,3-wk,highschool,black,female,0.8,8.1,0.3,something-else,10.0,4.1,750,2020-04-29 19:33:48.891
5ea9d839ace2e2001d4bb00a,80000.0,1996,5.1,"['was-full', 'now-full']",79.0,65,72,66,0.0,"['employer', 'fam-friend']",['none'],"['corona-all-hospitalize', 'elderly-more-risk']",['all-spread-covid'],['asymptomatic-spread'],thirty-percent,1-mo,college,white,female,2.5,2.5,1.7,nothing-in-particular,0.8,3.7,201,2020-04-29 19:37:11.864
5ea9d83db3c290002745a28b,15000.0,1980,5.0,['was-full'],51.0,100,100,100,0.0,['fam-friend'],['none'],"['elderly-more-risk', 'corona-all-hospitalize', 'corona-kills-most']",['all-spread-covid'],['asymptomatic-spread'],almost-all,1-mo,school,white,male,0.5,5.0,7.2,nothing-in-particular,5.1,10.0,450,2020-04-29 19:34:19.824
5ea9d840c54f3900316caa5e,7000.0,1994,4.8,['now-part'],98.0,94,96,98,0.0,"['fedgov', 'fam-friend']",['headache'],"['corona-similar-flu', 'elderly-more-risk']","['non-natives-spread-covid', 'ethnicity-spreads-covid']",['infect-from-animal'],thirty-percent,1-mo,college,black,female,0.0,5.2,0.7,muslim,8.8,9.1,432,2020-04-29 19:37:05.805
5ea9d849ace2e2001d4bb00b,20000.0,2000,10.0,['now-retired'],100.0,100,100,100,0.0,['fam-friend'],"['sore-throat', 'headache', 'fever', 'short-breath']",['corona-all-hospitalize'],['non-natives-spread-covid'],['only-sick-spread'],thirty-percent,yr-plus,some-college,black,female,0.0,4.9,5.2,nothing-in-particular,5.0,5.0,708,2020-04-29 19:33:25.774
5ea9d84f065939001f471955,40000.0,1989,5.1,"['was-full', 'now-jobless']",93.0,69,74,55,0.0,"['fam-friend', 'employer', 'state-gov', 'fedgov']",['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-30k,3-wk,college,white,male,4.8,2.6,1.7,nothing-in-particular,1.1,1.4,800,2020-04-29 19:34:06.217
5ea9d866c54f3900316caa5f,24437.0,2000,6.9,['was-full'],56.0,58,54,67,0.0,"['other', 'fedgov', 'state-gov']",['nasal'],['corona-only-elderly'],['non-natives-spread-covid'],['only-sick-spread'],one-in-1k,1-wk,college,white,female,6.9,7.0,6.6,catholic,6.3,5.4,700,2020-04-29 19:33:19.083
5ea9d8706cab690021e833c6,75000.0,1979,6.8,"['was-part', 'now-part']",93.0,89,96,68,0.0,['fam-friend'],['nasal'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-in-ten,6-mo,college,white,male,1.0,4.8,5.1,evangelical-protestant,7.9,0.8,320,2020-04-29 19:33:10.486
5ea9d8742735280029a27b14,150000.0,1993,10.0,['was-full'],100.0,100,100,100,0.0,['local-gov'],['lost-smell-taste'],['corona-similar-flu'],['all-spread-covid'],['asymptomatic-spread'],thirty-percent,2-wk,postgrad,hispanic-latino,female,10.0,10.0,10.0,nothing-in-particular,10.0,10.0,140,2020-04-29 19:39:49.976
5ea9d87674c885001d51d9ef,50000.0,1976,10.0,['was-full'],100.0,100,100,100,5.0,"['fam-friend', 'local-community']",['sore-throat'],['elderly-more-risk'],['all-spread-covid'],['asymptomatic-spread'],three-in-ten,1-mo,some-college,white,female,4.9,8.4,10.0,nothing-in-particular,8.2,8.0,238,2020-04-29 19:35:14.556
5ea9d879ea63310022eda1bd,65000.0,1987,5.3,"['was-full', 'now-full']",78.0,36,31,84,0.0,"['fam-friend', 'employer', 'religious']",['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-1k,1-mo,college,white,female,2.5,7.3,7.4,catholic,7.5,7.2,442,2020-04-29 19:36:38.707
5ea9d87e6cab690021e833c7,34000.0,1974,0.7,"['now-disabled', 'was-full']",52.0,59,43,43,0.0,['other'],['none'],['none-true'],['non-natives-spread-covid'],['only-sick-spread'],one-in-30k,3-wk,school,white,female,0.0,6.3,4.7,catholic,7.8,3.6,630,2020-04-29 19:39:53.399
5ea9d881ace2e2001d4bb00d,30000.0,1997,6.2,['now-jobless'],74.0,70,98,61,0.0,"['fam-friend', 'employer']",['none'],"['corona-similar-flu', 'elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-1k,1-wk,college,asian,female,3.8,5.2,5.1,nothing-in-particular,5.9,5.2,432,2020-04-29 19:38:21.903
5ea9d88b74c885001d51d9f0,20000.0,1959,8.4,['was-disabled'],80.0,90,85,19,0.0,['fam-friend'],['short-breath'],['elderly-more-risk'],['all-spread-covid'],['asymptomatic-spread'],thirty-percent,2-mo,highschool,black,male,1.6,2.1,2.1,other-protestant,6.4,0.0,618,2020-04-29 19:31:56.631
5ea9d88d6cab690021e833c9,34000.0,1961,10.0,['was-disabled'],83.0,84,80,94,0.0,['no-one'],['none'],"['corona-kills-most', 'corona-all-hospitalize', 'elderly-more-risk']",['all-spread-covid'],"['only-sick-spread', 'asymptomatic-spread']",almost-all,yr-plus,highschool,black,male,3.7,6.0,1.3,something-else,8.5,0.9,374,2020-04-29 19:35:45.513
5ea9d88eea63310022eda1be,47858.0,2001,2.9,['now-full'],38.0,69,73,77,0.0,['no-one'],['none'],['young-invulnerable'],['ethnicity-spreads-covid'],['only-sick-spread'],thirty-percent,few-days,highschool,black,male,0.3,5.4,3.3,something-else,3.8,0.0,386,2020-04-29 19:39:19.886
5ea9d88f2735280029a27b15,65000.0,1973,5.3,['now-full'],23.0,100,80,72,2.0,['employer'],['none'],['corona-all-hospitalize'],['all-spread-covid'],['asymptomatic-spread'],one-in-1k,1-mo,highschool,white,male,0.0,7.0,10.0,nothing-in-particular,1.0,7.8,553,2020-04-29 19:37:04.115
5ea9d8a2c54f3900316caa60,90000.0,1995,6.6,['now-part'],98.0,100,100,74,2.0,"['fam-friend', 'religious']","['sore-throat', 'fever', 'headache']",['corona-similar-flu'],['all-spread-covid'],['asymptomatic-spread'],three-in-ten,1-wk,college,white,male,2.9,10.0,10.0,something-else,10.0,10.0,333,2020-04-29 19:36:44.661
5ea9d8b2ea63310022eda1c0,55000.0,1997,9.1,['was-part'],59.0,94,61,63,1.0,['fam-friend'],['none'],['elderly-more-risk'],['ethnicity-spreads-covid'],['asymptomatic-spread'],one-in-1k,1-mo,some-college,hispanic-latino,female,0.0,3.7,4.8,catholic,6.0,1.1,605,2020-04-29 19:40:21.082
5ea9d8bb6cab690021e833cd,12000.0,1965,10.0,['now-disabled'],100.0,100,100,100,0.0,['state-gov'],"['dry-cough', 'headache']","['elderly-more-risk', 'corona-all-hospitalize', 'corona-kills-most']","['all-spread-covid', 'non-natives-spread-covid']","['asymptomatic-spread', 'only-sick-spread', 'infect-from-animal']",almost-all,yr-plus,highschool,white,female,2.3,10.0,0.0,catholic,5.4,2.2,546,2020-04-29 19:28:42.794
5ea9d8c2b3c290002745a28e,50000.0,1999,10.0,['now-disabled'],100.0,98,96,100,0.0,['fam-friend'],['none'],['corona-all-hospitalize'],['all-spread-covid'],['asymptomatic-spread'],one-in-1k,yr-plus,some-college,asian,male,0.0,0.5,4.5,muslim,6.1,0.9,125,2020-04-29 19:39:46.087
5ea9d8cbc54f3900316caa62,8000.0,1996,0.3,['now-jobless'],35.0,34,68,63,0.0,['fam-friend'],"['dry-cough', 'nasal', 'sore-throat']","['corona-similar-flu', 'young-invulnerable', 'elderly-more-risk']",['all-spread-covid'],['asymptomatic-spread'],three-percent,2-wk,some-college,white,female,0.0,5.7,5.7,atheist,0.0,6.6,292,2020-04-29 19:39:18.733
5ea9d8de2dd05c0029576f4e,17000.0,1998,8.7,"['was-full', 'now-full']",100.0,73,32,93,0.0,"['fam-friend', 'religious']","['sore-throat', 'headache']","['corona-only-elderly', 'elderly-more-risk']",['ethnicity-spreads-covid'],['asymptomatic-spread'],three-percent,1-wk,some-college,black,female,1.0,4.4,1.1,something-else,8.0,0.4,335,2020-04-29 19:37:27.669
5ea9d8ee74c885001d51d9f2,55000.0,1971,4.4,['was-full'],12.0,47,46,48,0.0,"['local-gov', 'fedgov', 'fam-friend']",['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-percent,2-wk,college,asian,female,0.2,4.6,5.2,buddhist,6.2,4.8,347,2020-04-29 19:34:11.735
5ea9d8fac54f3900316caa64,95000.0,1996,6.8,['was-full'],28.0,77,61,97,0.0,"['fam-friend', 'religious']",['none'],['corona-all-hospitalize'],['all-spread-covid'],['asymptomatic-spread'],one-in-30k,2-wk,college,white,female,0.0,4.1,3.7,mormon,8.0,1.8,837,2020-04-29 19:39:58.778
5ea9d900065939001f471959,30000.0,1981,4.3,['now-full'],65.0,38,22,42,0.0,['no-one'],['none'],['corona-similar-flu'],['all-spread-covid'],['asymptomatic-spread'],one-in-30k,3-wk,some-college,white,female,0.0,4.8,6.0,nothing-in-particular,5.7,4.4,493,2020-04-29 19:36:09.553
5ea9d9062e976d002126234f,350000.0,1991,3.6,['now-full'],43.0,34,62,61,3.0,['employer'],['none'],['elderly-more-risk'],['all-spread-covid'],['asymptomatic-spread'],three-in-ten,immediate,postgrad,black,male,3.2,6.1,6.0,nothing-in-particular,4.2,3.7,775,2020-04-29 19:40:14.253
5ea9d9072dd05c0029576f50,150000.0,1993,10.0,['now-full'],99.0,97,100,99,0.0,['no-one'],['none'],['none-true'],['non-natives-spread-covid'],['infect-from-animal'],almost-all,yr-plus,some-college,white,male,0.0,4.7,5.0,nothing-in-particular,2.6,0.0,331,2020-04-29 19:41:11.929
5ea9d91b6cab690021e833d1,13000.0,1974,10.0,['was-full'],46.0,96,99,100,0.0,['no-one'],['none'],['none-true'],['ethnicity-spreads-covid'],['asymptomatic-spread'],one-in-30k,immediate,highschool,white,female,0.2,4.3,10.0,something-else,10.0,10.0,350,2020-04-29 19:40:48.360
5ea9d920b3c290002745a291,150000.0,1986,4.8,"['now-full', 'was-full']",100.0,100,98,52,0.0,"['fam-friend', 'employer']",['none'],['none-true'],['all-spread-covid'],['asymptomatic-spread'],one-in-1k,1-mo,some-college,hispanic-latino,male,0.0,5.1,2.8,catholic,4.7,5.0,945,2020-04-29 19:39:26.832
5ea9d92174c885001d51d9f3,19000.0,1999,10.0,['now-jobless'],100.0,100,100,100,0.0,['other'],['none'],"['corona-similar-flu', 'corona-all-hospitalize', 'corona-kills-most']",['all-spread-covid'],['asymptomatic-spread'],one-in-1k,1-mo,some-college,white,female,0.0,4.4,5.3,something-else,7.2,4.9,113,2020-04-29 19:41:06.849
5ea9d9222e976d0021262350,70000.0,1990,7.9,['was-full'],100.0,100,100,100,3.0,"['fam-friend', 'state-gov']","['fatigue', 'nausea-vomit']",['corona-all-hospitalize'],['ethnicity-spreads-covid'],['asymptomatic-spread'],one-in-1k,yr-plus,college,black,female,1.6,7.2,2.6,other-protestant,8.2,2.2,447,2020-04-29 19:39:07.826
5ea9d92a065939001f47195a,30000.0,1981,3.7,['was-disabled'],0.0,38,0,40,0.0,['no-one'],['none'],['corona-similar-flu'],['all-spread-covid'],"['only-sick-spread', 'asymptomatic-spread']",thirty-percent,immediate,school,white,male,0.0,2.5,10.0,something-else,5.1,10.0,456,2020-04-29 19:38:23.978
5ea9d93cc54f3900316caa67,55000.0,1964,9.0,['was-part'],98.0,95,98,98,0.0,"['fam-friend', 'local-gov', 'state-gov']",['none'],['elderly-more-risk'],['all-spread-covid'],['asymptomatic-spread'],one-in-1k,2-mo,postgrad,hispanic-latino,female,4.5,3.8,4.0,catholic,9.7,3.9,300,2020-04-29 19:40:21.103
5ea9d9402735280029a27b17,292783.0,1998,9.9,['was-jobless'],100.0,100,100,100,0.0,['employer'],['short-breath'],['corona-only-elderly'],['all-spread-covid'],['only-sick-spread'],one-in-1k,2-wk,highschool,asian,female,0.7,6.5,10.0,other-protestant,8.9,0.0,072,2020-04-29 19:41:30.429
5ea9d942c54f3900316caa69,120000.0,1966,5.7,"['was-full', 'now-full']",87.0,73,75,71,0.0,['fam-friend'],['none'],"['elderly-more-risk', 'corona-similar-flu']",['all-spread-covid'],['asymptomatic-spread'],one-in-1k,3-wk,college,white,male,0.0,6.9,5.6,other-protestant,6.7,7.1,774,2020-04-29 19:35:02.240
5ea9d94374c885001d51d9f4,89000.0,1969,9.4,['now-full'],100.0,100,100,99,0.0,['no-one'],['none'],"['corona-all-hospitalize', 'corona-similar-flu', 'elderly-more-risk']",['all-spread-covid'],"['asymptomatic-spread', 'only-sick-spread']",thirty-percent,1-mo,postgrad,white,male,0.1,4.9,2.4,evangelical-protestant,9.7,7.5,723,2020-04-29 19:38:34.398
5ea9d9532e976d0021262352,12450.0,1960,4.8,['was-part'],48.0,94,90,49,0.0,['fam-friend'],['none'],['elderly-more-risk'],['all-spread-covid'],['asymptomatic-spread'],almost-all,yr-plus,some-college,white,female,0.6,5.1,9.1,something-else,5.1,9.1,432,2020-04-29 19:38:14.832
5ea9d957c54f3900316caa6a,65000.0,1982,8.3,"['was-full', 'now-full']",87.0,88,90,51,0.0,"['fam-friend', 'employer']",['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-percent,4-mo,college,white,female,5.1,4.8,3.0,catholic,6.0,2.1,080,2020-04-29 19:42:06.673
5ea9d9676cab690021e833d3,10000.0,1993,1.7,['now-jobless'],68.0,68,70,69,0.0,['local-community'],['none'],['corona-all-hospitalize'],['all-spread-covid'],['asymptomatic-spread'],three-in-ten,1-yr,highschool,white,female,0.0,5.1,5.2,catholic,0.4,6.7,160,2020-04-29 19:39:46.996
5ea9d96d74c885001d51d9f5,30000.0,1989,6.4,['was-jobless'],82.0,97,100,74,0.0,['fam-friend'],['muscle-ache'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-percent,2-wk,college,white,female,0.0,2.8,4.1,nothing-in-particular,4.5,2.8,460,2020-04-29 19:40:31.504
5ea9d96face2e2001d4bb014,80000.0,1987,9.2,"['was-full', 'now-part']",92.0,91,91,92,0.0,['no-one'],['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['ethnicity-spreads-covid'],['asymptomatic-spread'],one-in-1k,1-mo,college,white,female,0.6,0.5,0.7,agnostic,0.8,0.6,191,2020-04-29 19:38:48.952
5ea9d9722735280029a27b18,12500.0,1975,6.7,['was-disabled'],55.0,90,91,71,0.0,"['fam-friend', 'state-gov', 'local-community']",['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-30k,1-wk,highschool,white,female,0.5,3.9,5.1,nothing-in-particular,4.9,5.7,283,2020-04-29 19:38:25.694
5ea9d974c54f3900316caa6b,50000.0,1988,0.0,"['was-full', 'now-jobless']",0.0,100,100,100,0.0,['fam-friend'],['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],thirty-percent,1-mo,some-college,white,female,0.0,4.9,6.9,nothing-in-particular,6.2,9.0,852,2020-04-29 19:38:40.922
5ea9d975b3c290002745a292,145000.0,1978,10.0,['was-full'],100.0,100,100,100,0.0,"['fam-friend', 'local-gov', 'state-gov']",['none'],['corona-all-hospitalize'],['all-spread-covid'],['asymptomatic-spread'],thirty-percent,6-mo,college,asian,male,1.9,5.2,1.0,atheist,2.0,2.6,917,2020-04-29 19:27:14.045
5ea9d97b6cab690021e833d4,50000.0,1983,9.4,['now-part'],96.0,99,95,91,0.0,['fam-friend'],['none'],['corona-all-hospitalize'],['all-spread-covid'],['asymptomatic-spread'],almost-all,2-wk,college,white,female,0.0,8.6,9.3,catholic,6.1,9.4,020,2020-04-29 19:41:14.856
5ea9d98e2e976d0021262354,48000.0,1987,6.1,['was-part'],6.0,100,100,93,0.0,"['fam-friend', 'state-gov']",['none'],"['corona-all-hospitalize', 'corona-kills-most']",['all-spread-covid'],['asymptomatic-spread'],almost-all,2-mo,highschool,black,female,0.2,5.7,0.3,nothing-in-particular,1.3,4.5,534,2020-04-29 19:39:20.980
5ea9d996ea63310022eda1c2,250000.0,1993,10.0,['now-disabled'],69.0,60,59,62,2.0,['no-one'],['none'],['none-true'],['non-natives-spread-covid'],['infect-from-animal'],almost-all,1-wk,highschool,hispanic-latino,male,0.6,5.3,5.1,nothing-in-particular,4.5,4.9,021,2020-04-29 19:43:55.648
5ea9d9a62dd05c0029576f52,19000.0,2001,10.0,"['was-jobless', 'was-retired']",91.0,98,97,100,2.0,['fam-friend'],['fever'],['elderly-more-risk'],['all-spread-covid'],['only-sick-spread'],one-in-1k,3-mo,highschool,hispanic-latino,female,0.0,0.0,0.0,catholic,0.0,0.0,294,2020-04-29 19:44:26.793
5ea9d9aac54f3900316caa6c,20000.0,1998,6.8,"['was-part', 'now-part']",61.0,57,43,58,0.0,"['employer', 'local-gov']",['none'],"['corona-similar-flu', 'elderly-more-risk']",['ethnicity-spreads-covid'],['only-sick-spread'],one-in-30k,1-mo,college,white,female,1.6,6.8,4.8,nothing-in-particular,5.4,3.9,853,2020-04-29 19:44:03.636
5ea9d9b8ace2e2001d4bb016,70000.0,1996,10.0,['now-jobless'],76.0,79,70,81,0.0,"['fedgov', 'local-gov', 'state-gov', 'fam-friend']",['none'],['elderly-more-risk'],['all-spread-covid'],['asymptomatic-spread'],almost-all,1-mo,highschool,asian,female,0.2,4.8,7.0,catholic,6.7,6.3,968,2020-04-29 19:42:48.056
5ea9d9bf74c885001d51d9f8,65000.0,1976,9.4,['was-full'],90.0,89,89,85,0.0,['fam-friend'],"['dry-cough', 'muscle-ache', 'fatigue', 'sore-throat']",['elderly-more-risk'],['all-spread-covid'],['asymptomatic-spread'],one-in-30k,2-mo,college,white,female,7.7,7.7,7.5,something-else,8.9,8.9,935,2020-04-29 19:41:55.785
5ea9d9d46cab690021e833d5,50000.0,2001,7.5,['was-full'],87.0,78,89,83,5.0,['state-gov'],['none'],['corona-kills-most'],['all-spread-covid'],"['only-sick-spread', 'asymptomatic-spread', 'infect-from-animal']",almost-all,3-wk,some-college,hispanic-latino,female,0.0,3.9,2.5,nothing-in-particular,6.6,1.9,347,2020-04-29 19:40:51.669
5ea9d9d5ace2e2001d4bb017,150000.0,1962,7.4,"['was-full', 'now-full']",100.0,100,100,100,0.0,"['fam-friend', 'religious']",['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-1k,2-mo,postgrad,black,female,0.0,2.5,0.0,other-protestant,10.0,0.0,917,2020-04-29 19:38:01.631
5ea9d9e1b3c290002745a296,44000.0,1978,6.2,['was-part'],100.0,100,69,100,0.0,"['local-community', 'fam-friend']",['none'],"['elderly-more-risk', 'corona-all-hospitalize', 'corona-kills-most']",['all-spread-covid'],['asymptomatic-spread'],almost-all,1-mo,highschool,white,male,0.0,2.9,2.0,catholic,7.5,0.4,945,2020-04-29 19:40:45.474
5ea9d9eac54f3900316caa6f,30000.0,1992,6.5,['now-jobless'],83.0,78,83,80,0.0,['no-one'],['none'],['corona-all-hospitalize'],['non-natives-spread-covid'],['infect-from-animal'],three-percent,3-wk,college,other-mixed,female,10.0,10.0,9.3,other-protestant,7.3,7.9,900,2020-04-29 19:45:51.773
5ea9d9ec6cab690021e833d8,75000.0,1970,7.0,['was-jobless'],89.0,83,84,89,0.0,"['fam-friend', 'employer', 'religious']",['none'],"['elderly-more-risk', 'corona-all-hospitalize']","['ethnicity-spreads-covid', 'all-spread-covid']",['asymptomatic-spread'],one-in-1k,2-wk,highschool,white,female,2.8,4.6,2.2,evangelical-protestant,8.0,3.4,394,2020-04-29 19:34:23.392
5ea9d9ee2735280029a27b1c,73000.0,1996,7.2,"['was-jobless', 'now-jobless']",75.0,100,94,100,0.0,['fam-friend'],['none'],['elderly-more-risk'],['all-spread-covid'],['asymptomatic-spread'],one-in-1k,3-wk,college,asian,female,2.6,2.7,3.3,nothing-in-particular,2.8,3.2,950,2020-04-29 19:42:31.138
5ea9d9efb3c290002745a297,50000.0,1990,10.0,"['was-part', 'now-jobless']",100.0,100,100,100,0.0,['fedgov'],['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['ethnicity-spreads-covid'],['asymptomatic-spread'],three-percent,4-mo,college,black,female,0.0,5.4,0.0,evangelical-protestant,10.0,0.0,112,2020-04-29 19:42:04.683
5ea9da02c54f3900316caa70,100000.0,2000,6.3,['now-jobless'],25.0,72,75,66,0.0,['fam-friend'],['none'],"['corona-similar-flu', 'elderly-more-risk']",['ethnicity-spreads-covid'],['asymptomatic-spread'],one-in-30k,1-mo,some-college,white,male,2.0,2.9,1.6,catholic,4.4,0.0,543,2020-04-29 19:43:18.915
5ea9da042e976d0021262357,50000.0,1998,10.0,"['now-jobless', 'was-full']",100.0,100,100,98,1.0,"['fam-friend', 'local-community']",['none'],"['elderly-more-risk', 'corona-all-hospitalize', 'corona-kills-most']",['all-spread-covid'],['asymptomatic-spread'],one-in-1k,6-mo,college,other-mixed,female,2.8,2.9,2.4,nothing-in-particular,2.7,0.0,313,2020-04-29 19:40:36.273
5ea9da08ea63310022eda1c4,90000.0,1991,10.0,['was-full'],100.0,100,100,100,10.0,['fam-friend'],['none'],['corona-all-hospitalize'],['all-spread-covid'],['asymptomatic-spread'],thirty-percent,yr-plus,postgrad,white,female,2.2,1.3,0.0,catholic,6.6,0.0,190,2020-04-29 19:44:35.328
5ea9da0ab3c290002745a298,35000.0,1983,5.5,['was-part'],31.0,32,55,74,0.0,"['local-community', 'fam-friend', 'religious', 'state-gov']","['fatigue', 'sore-throat']","['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-30k,1-mo,some-college,white,female,2.6,2.9,3.8,nothing-in-particular,2.0,2.8,983,2020-04-29 19:42:37.156
5ea9da136cab690021e833da,50000.0,2002,9.1,['now-disabled'],47.0,51,52,53,0.0,['private-org'],['none'],['none-true'],['non-natives-spread-covid'],['infect-from-animal'],thirty-percent,1-wk,postgrad,hispanic-latino,male,0.6,4.8,4.8,nothing-in-particular,5.7,4.8,947,2020-04-29 19:44:13.578
5ea9da166cab690021e833db,55000.0,1989,5.7,['was-full'],100.0,100,100,100,0.0,['fam-friend'],['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-30k,2-wk,postgrad,white,female,0.0,2.2,2.5,other-protestant,2.6,2.0,284,2020-04-29 19:42:26.071
5ea9da1dace2e2001d4bb01a,55000.0,1999,7.1,"['was-part', 'was-retired']",68.0,26,31,73,0.0,"['fam-friend', 'local-community']",['dry-cough'],"['corona-similar-flu', 'corona-all-hospitalize']",['non-natives-spread-covid'],"['only-sick-spread', 'asymptomatic-spread']",three-in-ten,3-wk,college,black,female,0.0,5.4,5.0,nothing-in-particular,4.3,0.4,386,2020-04-29 19:44:13.063
5ea9da1f74c885001d51d9fa,5999.0,2001,6.8,['now-jobless'],98.0,100,95,71,0.0,['no-one'],['none'],['none-true'],['non-natives-spread-covid'],['infect-from-animal'],almost-all,2-mo,postgrad,black,male,7.6,7.7,0.0,catholic,7.1,7.3,334,2020-04-29 19:33:59.130
5ea9da21ace2e2001d4bb01b,40000.0,2000,6.8,['was-part'],65.0,100,33,97,0.0,['fam-friend'],['none'],"['corona-similar-flu', 'elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-1k,1-wk,highschool,white,female,0.0,7.8,5.3,nothing-in-particular,1.5,7.5,666,2020-04-29 19:42:57.084
